"customer_key","customer_number","customer_name","customer_age","customer_type","active_months","total_sales","total_quantity","last_order","days_since_last_order","average_order_value","average_monthly_spend"
14282,AW00025281,Jeremy Allen,44,NEW,1,1250,2,2013-03-26,15,1250.00,1250.00
14283,AW00025282,Gabriel Perez,41,NEW,1,33,1,2014-01-08,2,33.00,33.00
14284,AW00025283,Caitlin Howard,45,NEW,1,39,3,2013-07-22,19,39.00,39.00
14285,AW00025284,Allison Mitchell,42,NEW,1,2419,2,2013-06-01,9,2419.00,2419.00
14286,AW00025285,Noah Williams,48,NEW,1,2438,2,2013-06-14,26,2438.00,2438.00
14287,AW00025286,Zachary Powell,47,NEW,1,2393,2,2013-06-10,0,2393.00,2393.00
14288,AW00025287,Paige Sanders,42,REGULAR,16,2983,2,2013-05-28,13,1491.50,186.44
14289,AW00025288,Jordyn Flores,51,REGULAR,16,2722,2,2013-05-18,23,1361.00,170.13
14290,AW00025289,Amanda Bradley,51,NEW,1,2453,4,2013-06-24,16,2453.00,2453.00
14291,AW00025290,Jackson Mitchell,51,NEW,1,2419,2,2013-06-26,14,2419.00,2419.00
14292,AW00025291,Marissa Griffin,52,NEW,1,39,3,2013-12-20,21,39.00,39.00
14293,AW00025292,Eduardo Adams,53,NEW,1,159,4,2013-05-14,27,159.00,159.00
14294,AW00025293,Eric Gonzales,56,NEW,1,68,2,2013-09-27,13,68.00,68.00
14295,AW00025294,Sharon Sharma,48,REGULAR,31,1882,4,2013-08-26,15,941.00,60.71
14296,AW00025295,Chad Raje,50,NEW,1,40,2,2014-01-14,27,40.00,40.00
14297,AW00025296,Christina Stewart,63,NEW,1,25,2,2014-01-20,21,25.00,25.00
14298,AW00025297,Devon Shan,46,NEW,1,23,2,2013-11-25,15,23.00,23.00
14299,AW00025298,Cedric He,40,NEW,1,5,1,2013-09-05,5,5.00,5.00
14300,AW00025299,Hector Romero,39,NEW,1,5,1,2013-04-06,4,5.00,5.00
14301,AW00025300,Jamie Ashe,40,NEW,1,75,2,2013-06-06,4,75.00,75.00
14302,AW00025301,Raul Black,40,NEW,1,1170,2,2013-10-22,19,1170.00,1170.00
14303,AW00025302,Manuel Mehta,42,NEW,1,69,4,2013-12-08,2,69.00,69.00
14304,AW00025303,Jeremiah Hernandez,41,NEW,1,575,2,2013-11-20,20,575.00,575.00
14305,AW00025304,Ruben Carlson,42,NEW,1,68,2,2013-05-10,0,68.00,68.00
14306,AW00025305,Ivan Rodriguez,47,NEW,1,1726,2,2013-04-13,27,1726.00,1726.00
14307,AW00025306,Glenn Zeng,41,NEW,1,1770,4,2013-05-16,25,1770.00,1770.00
14308,AW00025307,Daisy Hernandez,46,NEW,1,1760,3,2013-06-24,16,1760.00,1760.00
14309,AW00025308,Lindsey Tang,48,NEW,1,1120,1,2013-10-05,5,1120.00,1120.00
14310,AW00025309,Karen Zhou,48,NEW,1,563,4,2013-11-25,15,563.00,563.00
14311,AW00025310,Janelle Kapoor,43,NEW,1,60,3,2013-01-29,12,60.00,60.00
14312,AW00025311,Laura Zhang,47,NEW,1,1736,2,2013-09-15,25,1736.00,1736.00
14313,AW00025312,Erik Ramos,48,NEW,1,1198,3,2013-11-09,1,1198.00,1198.00
14314,AW00025313,Trevor Coleman,49,NEW,1,4,1,2013-07-25,16,4.00,4.00
14315,AW00025314,Charles Bell,48,NEW,1,7,2,2013-03-26,15,7.00,7.00
14316,AW00025315,Cole Cox,49,NEW,1,6,2,2013-12-06,4,6.00,6.00
14317,AW00025316,Ronnie Zhu,48,NEW,1,5,1,2013-08-06,4,5.00,5.00
14318,AW00025317,Erick Garcia,48,NEW,1,89,3,2013-07-19,22,89.00,89.00
14319,AW00025318,Dennis Wang,49,NEW,1,25,2,2013-10-13,28,25.00,25.00
14320,AW00025319,Ruben Chandra,49,NEW,1,2420,4,2013-11-21,19,2420.00,2420.00
14321,AW00025320,Shannon Hernandez,48,NEW,1,2419,2,2013-11-21,19,2419.00,2419.00
14322,AW00025321,Francis Suarez,44,NEW,1,1736,2,2013-10-18,23,1736.00,1736.00
14323,AW00025322,Tina Perez,49,NEW,1,7,2,2013-06-13,27,7.00,7.00
14324,AW00025323,Lance Diaz,49,NEW,1,1715,3,2013-06-21,19,1715.00,1715.00
14325,AW00025324,Bethany Andersen,48,NEW,1,40,2,2013-02-25,13,40.00,40.00
14326,AW00025325,Wyatt Parker,102,NEW,1,6,2,2013-05-24,17,6.00,6.00
14327,AW00025326,Hunter Scott,50,NEW,1,79,3,2013-07-06,4,79.00,79.00
14328,AW00025327,Adam Simmons,45,NEW,1,5,1,2013-06-21,19,5.00,5.00
14329,AW00025328,Rachel Price,46,NEW,1,90,3,2013-07-02,8,90.00,90.00
14330,AW00025329,Jacquelyn Moreno,46,NEW,1,101,3,2013-03-13,28,101.00,101.00
14331,AW00025330,Madison Gonzales,90,NEW,1,101,3,2013-12-29,12,101.00,101.00
14332,AW00025331,James White,53,NEW,1,7,2,2013-06-06,4,7.00,7.00
14333,AW00025332,Jackson Bryant,53,NEW,1,40,2,2013-05-30,11,40.00,40.00
14334,AW00025333,Robert Coleman,53,NEW,1,101,3,2013-09-12,28,101.00,101.00
14335,AW00025334,Marcus Gonzales,43,NEW,1,2398,3,2013-06-04,6,2398.00,2398.00
14336,AW00025335,Cesar Rodriguez,66,NEW,1,60,2,2013-02-05,5,60.00,60.00
14337,AW00025336,Chase Cook,65,NEW,1,25,1,2013-04-26,14,25.00,25.00
14338,AW00025337,Megan Washington,65,NEW,1,30,2,2013-01-31,10,30.00,30.00
14339,AW00025338,Jason Perez,65,NEW,1,27,2,2013-05-01,9,27.00,27.00
14340,AW00025339,Adrian Rivera,60,NEW,1,1224,2,2013-03-19,22,1224.00,1224.00
14341,AW00025340,Adrian James,64,NEW,1,5,1,2013-11-18,22,5.00,5.00
14342,AW00025341,Kaitlyn Cook,65,NEW,1,65,3,2013-06-26,14,65.00,65.00
14343,AW00025342,Seth Hill,59,NEW,1,25,1,2013-05-04,6,25.00,25.00
14344,AW00025343,Carol Simmons,59,NEW,1,25,1,2013-04-07,3,25.00,25.00
14345,AW00025344,Thomas Baker,65,NEW,1,801,3,2013-10-18,23,801.00,801.00
14346,AW00025345,Olivia Powell,64,NEW,1,25,1,2013-09-09,1,25.00,25.00
14347,AW00025346,Ian Gonzalez,63,NEW,1,115,4,2014-01-11,30,115.00,115.00
14348,AW00025347,Judith Reed,58,NEW,1,60,2,2013-04-14,26,60.00,60.00
14349,AW00025348,Angela Wood,63,NEW,1,65,3,2013-05-04,6,65.00,65.00
14350,AW00025349,Jose Coleman,63,NEW,1,5,1,2013-07-28,13,5.00,5.00
14351,AW00025350,Alberto Alonso,63,NEW,1,32,3,2013-09-12,28,32.00,32.00
14352,AW00025351,Jordan Phillips,57,NEW,1,49,2,2013-04-05,5,49.00,49.00
14353,AW00025352,Brandon Martinez,63,NEW,1,30,2,2013-09-03,7,30.00,30.00
14354,AW00025353,Caitlin Stewart,57,NEW,1,27,2,2013-09-06,4,27.00,27.00
14355,AW00025354,Kevin Hughes,57,NEW,1,25,1,2013-11-28,12,25.00,25.00
14356,AW00025355,Richard Smith,63,NEW,1,60,2,2013-08-03,7,60.00,60.00
14357,AW00025356,Jonathan Miller,57,NEW,1,27,2,2013-04-18,22,27.00,27.00
14358,AW00025357,Marcus Foster,57,NEW,1,147,3,2013-10-08,2,147.00,147.00
14359,AW00025358,Jade Torres,63,NEW,1,27,2,2013-07-17,24,27.00,27.00
14360,AW00025359,Alex Young,63,NEW,1,25,1,2013-05-22,19,25.00,25.00
14361,AW00025360,Mason James,52,NEW,1,32,3,2013-10-13,28,32.00,32.00
14362,AW00025361,Haley Ross,62,NEW,1,2443,1,2012-02-02,8,2443.00,2443.00
14363,AW00025362,Makayla Bailey,56,NEW,1,751,2,2013-10-20,21,751.00,751.00
14364,AW00025363,Alexandria Gray,62,NEW,1,2443,1,2012-02-08,2,2443.00,2443.00
14365,AW00025364,Isaac Rogers,62,NEW,1,751,2,2013-11-13,27,751.00,751.00
14366,AW00025365,Gabrielle Perry,61,NEW,1,780,4,2013-12-04,6,780.00,780.00
14367,AW00025366,Eduardo Bailey,51,NEW,1,1244,2,2013-03-16,25,1244.00,1244.00
14368,AW00025367,Abigail Torres,60,NEW,1,5,1,2013-12-29,12,5.00,5.00
14369,AW00025368,Blake Baker,61,NEW,1,1284,4,2013-04-04,6,1284.00,1284.00
14370,AW00025369,Evan Cox,55,NEW,1,157,3,2013-09-06,4,157.00,157.00
14371,AW00025370,Erin Bailey,60,NEW,1,1264,4,2013-04-20,20,1264.00,1264.00
14372,AW00025371,Renee Gomez,42,NEW,1,2182,1,2012-02-14,25,2182.00,2182.00
14373,AW00025372,Carrie Torres,46,NEW,1,33,1,2013-04-03,7,33.00,33.00
14374,AW00025373,Nichole Chande,41,NEW,1,72,3,2013-09-23,17,72.00,72.00
14375,AW00025374,Ana Powell,47,NEW,1,72,3,2013-06-29,11,72.00,72.00
14376,AW00025375,Carson Flores,48,NEW,1,33,1,2014-01-22,19,33.00,33.00
14377,AW00025376,Alexis Griffin,48,NEW,1,33,1,2013-12-07,3,33.00,33.00
14378,AW00025377,Lauren Anderson,49,NEW,1,33,1,2013-11-17,23,33.00,33.00
14379,AW00025378,Gabriella Scott,48,NEW,1,39,3,2013-02-21,17,39.00,39.00
14380,AW00025379,Hailey Young,48,NEW,1,1215,1,2013-04-29,11,1215.00,1215.00
14381,AW00025380,Seth Gonzales,42,NEW,1,1250,2,2013-04-17,23,1250.00,1250.00
14382,AW00025381,Dylan Li,48,NEW,1,1229,3,2013-04-12,28,1229.00,1229.00
14383,AW00025382,Richard Hughes,42,NEW,1,1284,4,2013-03-30,11,1284.00,1284.00
14384,AW00025383,Nathan Walker,50,NEW,1,1229,3,2013-04-10,0,1229.00,1229.00
14385,AW00025384,Maria Cooper,50,NEW,1,1250,2,2013-03-30,11,1250.00,1250.00
14386,AW00025385,Destiny Torres,50,NEW,1,1250,2,2013-04-02,8,1250.00,1250.00
14387,AW00025386,Alexis Perry,44,NEW,1,1250,2,2013-05-14,27,1250.00,1250.00
14388,AW00025387,Stephanie Brooks,50,NEW,1,1250,2,2013-05-15,26,1250.00,1250.00
14389,AW00025388,Ernest Hu,50,NEW,1,1250,2,2013-05-22,19,1250.00,1250.00
14390,AW00025389,Wendy Sanz,51,NEW,1,1304,3,2013-05-16,25,1304.00,1304.00
14391,AW00025390,Samantha Powell,45,NEW,1,1274,3,2013-05-05,5,1274.00,1274.00
14392,AW00025391,Morgan Murphy,51,NEW,1,1257,4,2013-05-29,12,1257.00,1257.00
14393,AW00025392,Joseph Moore,50,NEW,1,1250,2,2013-06-10,0,1250.00,1250.00
14394,AW00025393,Lucas Cox,43,NEW,1,2443,1,2012-02-24,15,2443.00,2443.00
14395,AW00025394,Anthony Garcia,48,NEW,1,1250,2,2013-05-31,10,1250.00,1250.00
14396,AW00025395,Paige Flores,43,NEW,1,1224,2,2013-06-03,7,1224.00,1224.00
14397,AW00025396,Xavier Ramirez,49,NEW,1,2398,3,2013-06-28,12,2398.00,2398.00
14398,AW00025397,Lucas Bradley,49,NEW,1,2427,4,2013-06-24,16,2427.00,2427.00
14399,AW00025398,Thomas Jones,49,NEW,1,2419,2,2013-06-04,6,2419.00,2419.00
14400,AW00025399,Jorge Leit├úo,43,NEW,1,2393,2,2013-06-04,6,2393.00,2393.00
14401,AW00025400,Kyle Jai,48,NEW,1,2469,3,2013-06-17,23,2469.00,2469.00
14402,AW00025401,Gabriel Young,43,NEW,1,2393,2,2013-06-22,18,2393.00,2393.00
14403,AW00025402,Maria Hughes,45,NEW,1,1250,2,2013-06-14,26,1250.00,1250.00
14404,AW00025403,Jasmine Clark,51,NEW,1,1284,4,2013-06-02,8,1284.00,1284.00
14405,AW00025404,Jos├® Lopez,52,NEW,1,2433,4,2013-06-01,9,2433.00,2433.00
14406,AW00025405,Brandon Wagner,52,NEW,1,2433,4,2013-06-16,24,2433.00,2433.00
14407,AW00025406,Casey Andersen,51,NEW,1,2433,4,2013-06-05,5,2433.00,2433.00
14408,AW00025407,Tony Anand,51,NEW,1,2398,3,2013-06-09,1,2398.00,2398.00
14409,AW00025408,Karen Zhao,52,REGULAR,16,2736,4,2013-05-28,13,1368.00,171.00
14410,AW00025409,Theodore Gutierrez,46,NEW,1,2384,1,2013-06-18,22,2384.00,2384.00
14411,AW00025410,Kaitlyn Ward,46,NEW,1,2384,1,2013-06-09,1,2384.00,2384.00
14412,AW00025411,Riley Flores,53,NEW,1,1215,1,2013-06-09,1,1215.00,1215.00
14413,AW00025412,Michael Williams,50,NEW,1,1224,2,2013-06-22,18,1224.00,1224.00
14414,AW00025413,Zoe Rivera,50,NEW,1,1229,3,2013-06-26,14,1229.00,1229.00
14415,AW00025414,Grace Bailey,49,NEW,1,2453,4,2013-06-06,4,2453.00,2453.00
14416,AW00025415,Aaron Evans,50,NEW,1,2433,4,2013-06-11,29,2433.00,2433.00
14417,AW00025416,Jack Coleman,101,NEW,1,40,4,2013-07-19,22,40.00,40.00
14418,AW00025417,Savannah Bell,53,NEW,1,1308,5,2013-06-26,14,1308.00,1308.00
14419,AW00025418,Alexia Hayes,52,NEW,1,1224,2,2013-05-31,10,1224.00,1224.00
14420,AW00025419,Hunter King,52,NEW,1,1250,2,2013-06-24,16,1250.00,1250.00
14421,AW00025420,Jordan Scott,41,NEW,1,1269,2,2013-07-20,21,1269.00,1269.00
14422,AW00025421,Marcus Lewis,52,NEW,1,1250,2,2013-07-15,26,1250.00,1250.00
14423,AW00025422,Elijah King,48,NEW,1,72,3,2013-06-22,18,72.00,72.00
14424,AW00025423,Jake Zhou,48,NEW,1,2478,4,2013-06-05,5,2478.00,2478.00
14425,AW00025424,Ian Roberts,53,NEW,1,72,3,2013-10-29,12,72.00,72.00
14426,AW00025425,Zachary Diaz,48,NEW,1,2438,2,2013-06-09,1,2438.00,2438.00
14427,AW00025426,Tristan Foster,54,NEW,1,2419,2,2013-06-10,0,2419.00,2419.00
14428,AW00025427,Omar Zeng,42,NEW,1,2393,2,2013-06-08,2,2393.00,2393.00
14429,AW00025428,Victoria Jenkins,50,NEW,1,37,2,2013-06-07,3,37.00,37.00
14430,AW00025429,Candace Rana,45,NEW,1,2393,2,2013-06-19,21,2393.00,2393.00
14431,AW00025430,Alyssa Hall,45,NEW,1,2419,2,2013-06-28,12,2419.00,2419.00
14432,AW00025431,Ann Sanchez,54,NEW,1,72,3,2013-11-03,7,72.00,72.00
14433,AW00025432,Kellie Gomez,54,NEW,1,1250,2,2013-07-16,25,1250.00,1250.00
14434,AW00025433,Zachary Kumar,54,NEW,1,5,1,2013-11-01,9,5.00,5.00
14435,AW00025434,Gabriel Hill,55,NEW,1,39,3,2013-04-16,24,39.00,39.00
14436,AW00025435,Jennifer Turner,55,NEW,1,37,2,2013-02-19,19,37.00,37.00
14437,AW00025436,Destiny Ross,55,NEW,1,1244,2,2013-07-23,18,1244.00,1244.00
14438,AW00025437,Adam Washington,54,NEW,1,14,2,2013-12-24,17,14.00,14.00
14439,AW00025438,Lauren Murphy,43,NEW,1,96,4,2013-10-16,25,96.00,96.00
14440,AW00025439,Janelle Arthur,54,NEW,1,72,3,2013-02-01,9,72.00,72.00
14441,AW00025440,Andre Gonzalez,55,NEW,1,57,2,2013-12-27,14,57.00,57.00
14442,AW00025441,Isabella Torres,,NEW,1,72,3,2013-04-18,22,72.00,72.00
14443,AW00025442,Melvin Goel,52,NEW,1,1736,2,2013-10-01,9,1736.00,1736.00
14444,AW00025443,Stacey Huang,52,NEW,1,1751,2,2013-06-20,20,1751.00,1751.00
14445,AW00025444,Meagan Martinez,52,NEW,1,1755,2,2013-07-03,7,1755.00,1755.00
14446,AW00025445,Grace Cook,51,NEW,1,1736,2,2013-07-01,9,1736.00,1736.00
14447,AW00025446,Kristina Garcia,51,NEW,1,1151,4,2013-11-23,17,1151.00,1151.00
14448,AW00025447,Marshall Liang,52,NEW,1,1164,3,2013-10-30,11,1164.00,1164.00
14449,AW00025448,Erick Sara,46,NEW,1,1174,2,2013-11-19,21,1174.00,1174.00
14450,AW00025449,Marvin Dominguez,47,NEW,1,609,4,2013-10-29,12,609.00,609.00
14451,AW00025450,Darrell Deng,52,NEW,1,567,4,2013-11-15,25,567.00,567.00
14452,AW00025451,Geoffrey Subram,52,NEW,1,575,2,2013-11-26,14,575.00,575.00
14453,AW00025452,Erica Wu,47,NEW,1,2384,1,2013-11-15,25,2384.00,2384.00
14454,AW00025453,Drew She,47,NEW,1,1170,2,2013-10-21,20,1170.00,1170.00
14455,AW00025454,Terry She,53,NEW,1,1155,2,2013-10-08,2,1155.00,1155.00
14456,AW00025455,Jorge Zheng,43,NEW,1,565,3,2013-11-13,27,565.00,565.00
14457,AW00025456,Kelvin Cai,54,NEW,1,5,1,2014-01-11,30,5.00,5.00
14458,AW00025457,Darren Sai,54,NEW,1,2420,4,2013-12-10,0,2420.00,2420.00
14459,AW00025458,Bruce Mehta,54,NEW,1,2413,2,2013-12-21,20,2413.00,2413.00
14460,AW00025459,Ronald Vance,42,NEW,1,554,3,2013-11-17,23,554.00,554.00
14461,AW00025460,Alisha Andersen,53,NEW,1,554,3,2013-11-15,25,554.00,554.00
14462,AW00025461,Fernando Collins,47,NEW,1,1776,3,2013-10-21,20,1776.00,1776.00
14463,AW00025462,Angel Gray,53,NEW,1,1765,4,2013-07-09,1,1765.00,1765.00
14464,AW00025463,Miguel Robinson,54,NEW,1,2384,1,2013-12-26,15,2384.00,2384.00
14465,AW00025464,Jose Wilson,54,NEW,1,2453,4,2013-12-19,22,2453.00,2453.00
14466,AW00025465,Mariah Diaz,54,NEW,1,1155,2,2013-11-15,25,1155.00,1155.00
14467,AW00025466,Janet Young,54,NEW,1,5,1,2013-06-13,27,5.00,5.00
14468,AW00025467,Troy Madan,49,NEW,1,1151,4,2013-11-05,5,1151.00,1151.00
14469,AW00025468,Krista Suarez,55,NEW,1,549,2,2013-11-19,21,549.00,549.00
14470,AW00025469,Martha Wu,55,NEW,1,40,2,2013-04-20,20,40.00,40.00
14471,AW00025470,Darren Ramos,44,NEW,1,163,2,2013-05-08,2,163.00,163.00
14472,AW00025471,Spencer Ross,55,NEW,1,40,2,2013-11-18,22,40.00,40.00
14473,AW00025472,Don Malhotra,49,NEW,1,27,3,2013-08-05,5,27.00,27.00
14474,AW00025473,Kristin Goel,54,NEW,1,5,1,2013-05-26,15,5.00,5.00
14475,AW00025474,Jimmy Diaz,55,NEW,1,39,2,2013-07-25,16,39.00,39.00
14476,AW00025475,Destiny Martin,56,NEW,1,40,2,2013-12-10,0,40.00,40.00
14477,AW00025476,Karen Ye,56,NEW,1,5,1,2013-04-04,6,5.00,5.00
14478,AW00025477,Holly Raman,86,NEW,1,4,1,2013-06-21,19,4.00,4.00
14479,AW00025478,Jennifer Butler,54,NEW,1,1736,2,2013-09-29,11,1736.00,1736.00
14480,AW00025479,Bobby Sanchez,53,NEW,1,1800,5,2013-10-17,24,1800.00,1800.00
14481,AW00025480,Miguel Thomas,54,NEW,1,1120,1,2013-11-18,22,1120.00,1120.00
14482,AW00025481,Lucas Jackson,42,NEW,1,2478,2,2013-07-08,2,2478.00,2478.00
14483,AW00025482,Donald Martinez,58,NEW,1,163,2,2013-10-26,15,163.00,163.00
14484,AW00025483,Dennis Ma,80,NEW,1,7,2,2014-01-12,29,7.00,7.00
14485,AW00025484,Bailey Wright,49,NEW,1,2469,3,2013-12-05,5,2469.00,2469.00
14486,AW00025485,Roberto Rubio,49,NEW,1,1224,2,2013-03-13,28,1224.00,1224.00
14487,AW00025486,Edgar Rodriguez,49,NEW,1,549,2,2013-11-11,29,549.00,549.00
14488,AW00025487,Allison Rogers,54,NEW,1,31,3,2013-09-06,4,31.00,31.00
14489,AW00025488,Dawn Ye,54,NEW,1,1120,1,2013-11-06,4,1120.00,1120.00
14490,AW00025489,Brad Tang,54,NEW,1,1147,3,2013-12-26,15,1147.00,1147.00
14491,AW00025490,Alvin He,55,NEW,1,7,2,2013-07-22,19,7.00,7.00
14492,AW00025491,Krystal Xu,56,NEW,1,7,2,2013-07-18,23,7.00,7.00
14493,AW00025492,Gabriella Sanchez,50,NEW,1,1765,4,2013-07-23,18,1765.00,1765.00
14494,AW00025493,Hunter Evans,55,NEW,1,1243,6,2013-12-12,29,1243.00,1243.00
14495,AW00025494,Lee Jimenez,57,NEW,1,40,2,2013-07-16,25,40.00,40.00
14496,AW00025495,Sheena Kennedy,51,NEW,1,40,2,2013-06-18,22,40.00,40.00
14497,AW00025496,Regina Sara,57,NEW,1,14,2,2013-08-11,30,14.00,14.00
14498,AW00025497,Marcus Torres,56,NEW,1,1701,1,2013-08-23,18,1701.00,1701.00
14499,AW00025498,Shane Kapoor,57,NEW,1,1786,3,2013-08-15,26,1786.00,1786.00
14500,AW00025499,Meredith Schmidt,40,NEW,1,39,2,2013-12-03,7,39.00,39.00
14501,AW00025500,Janelle Lopez,41,NEW,1,1170,2,2013-11-17,23,1170.00,1170.00
14502,AW00025501,Shawn Jai,51,NEW,1,1155,2,2013-12-12,29,1155.00,1155.00
14503,AW00025502,Carmen Kim,57,NEW,1,1174,2,2013-12-15,26,1174.00,1174.00
14504,AW00025503,Richard Hill,58,NEW,1,49,3,2013-07-07,3,49.00,49.00
14505,AW00025504,Calvin Sutton,41,NEW,1,578,4,2013-11-10,0,578.00,578.00
14506,AW00025505,Curtis Zhou,41,NEW,1,39,2,2013-09-15,25,39.00,39.00
14507,AW00025506,Cristina Raji,42,NEW,1,1155,2,2013-11-12,28,1155.00,1155.00
14508,AW00025507,Suzanne Guo,42,NEW,1,5,1,2013-04-05,5,5.00,5.00
14509,AW00025508,Melissa Cook,43,NEW,1,540,1,2013-11-03,7,540.00,540.00
14510,AW00025509,Lucas Hayes,42,NEW,1,21,1,2013-10-28,13,21.00,21.00
14511,AW00025510,Grant Kumar,42,NEW,1,1212,5,2013-11-16,24,1212.00,1212.00
14512,AW00025511,Chelsea Arun,42,NEW,1,1134,3,2013-11-22,18,1134.00,1134.00
14513,AW00025512,Devin Clark,43,NEW,1,39,2,2013-03-15,26,39.00,39.00
14514,AW00025513,Grace Walker,43,NEW,1,7,2,2013-03-26,15,7.00,7.00
14515,AW00025514,Dominic Martinez,44,NEW,1,7,2,2013-06-15,25,7.00,7.00
14516,AW00025515,Tara Deng,43,NEW,1,40,2,2013-11-09,1,40.00,40.00
14517,AW00025516,Cheryl Hernandez,44,NEW,1,21,1,2013-03-29,12,21.00,21.00
14518,AW00025517,Christina Cook,44,NEW,1,40,2,2013-10-10,0,40.00,40.00
14519,AW00025518,Oscar Lu,43,NEW,1,40,2,2013-08-27,14,40.00,40.00
14520,AW00025519,Margaret Sun,43,NEW,1,40,2,2013-11-04,6,40.00,40.00
14521,AW00025520,Candice Zeng,43,NEW,1,114,4,2013-06-19,21,114.00,114.00
14522,AW00025521,Douglas Sanchez,43,NEW,1,30,2,2013-02-15,23,30.00,30.00
14523,AW00025522,Casey Anand,43,NEW,1,629,4,2013-11-01,9,629.00,629.00
14524,AW00025523,Nathan Thompson,44,NEW,1,39,2,2013-08-17,24,39.00,39.00
14525,AW00025524,Shaun Anand,45,NEW,1,25,2,2013-04-06,4,25.00,25.00
14526,AW00025525,Heidi Srini,44,NEW,1,663,6,2013-11-25,15,663.00,663.00
14527,AW00025526,Armando Rubio,44,NEW,1,60,3,2013-03-16,25,60.00,60.00
14528,AW00025527,Robert Johnson,107,NEW,1,7,2,2013-09-26,14,7.00,7.00
14529,AW00025528,Alexandria Butler,45,NEW,1,565,3,2013-11-12,28,565.00,565.00
14530,AW00025529,Jared Sanders,58,NEW,1,21,1,2013-02-24,14,21.00,21.00
14531,AW00025530,Gerald Lopez,58,NEW,1,23,2,2013-08-15,26,23.00,23.00
14532,AW00025531,Ebony Patel,46,NEW,1,1188,4,2013-11-03,7,1188.00,1188.00
14533,AW00025532,Warren Nath,58,NEW,1,1224,2,2013-03-09,1,1224.00,1224.00
14534,AW00025533,Suzanne Huang,59,NEW,1,27,3,2013-07-29,12,27.00,27.00
14535,AW00025534,Casey Sanz,84,NEW,1,5,1,2013-08-14,27,5.00,5.00
14536,AW00025535,Brandi Navarro,83,NEW,1,40,2,2013-09-02,8,40.00,40.00
14537,AW00025536,Rebekah Sai,83,NEW,1,21,1,2014-01-14,27,21.00,21.00
14538,AW00025537,Nathan Phillips,84,NEW,1,39,2,2013-10-22,19,39.00,39.00
14539,AW00025538,Andy Jim├®nez,58,NEW,1,1229,3,2013-03-26,15,1229.00,1229.00
14540,AW00025539,Mathew Ortega,57,NEW,1,1278,3,2013-05-13,28,1278.00,1278.00
14541,AW00025540,Rodney Alonso,52,NEW,1,1224,2,2013-06-13,27,1224.00,1224.00
14542,AW00025541,Gary Hernandez,56,NEW,1,21,1,2013-07-04,6,21.00,21.00
14543,AW00025542,Gerald Gutierrez,62,NEW,1,14,2,2013-11-22,18,14.00,14.00
14544,AW00025543,Ramon Chen,58,NEW,1,49,3,2013-11-24,16,49.00,49.00
14545,AW00025544,Sergio Fernandez,52,NEW,1,4,1,2014-01-14,27,4.00,4.00
14546,AW00025545,Kelly Long,65,NEW,1,39,2,2013-12-26,15,39.00,39.00
14547,AW00025546,Brianna Jones,66,NEW,1,1179,3,2013-10-29,12,1179.00,1179.00
14548,AW00025547,Carla Suri,81,NEW,1,4,1,2013-02-10,0,4.00,4.00
14549,AW00025548,Colleen Yuan,80,NEW,1,604,2,2013-11-12,28,604.00,604.00
14550,AW00025549,Mallory Dominguez,78,NEW,1,7,2,2013-07-07,3,7.00,7.00
14551,AW00025550,Krista Munoz,78,NEW,1,575,2,2013-11-10,0,575.00,575.00
14552,AW00025551,Ross Torres,79,NEW,1,143,3,2013-12-14,27,143.00,143.00
14553,AW00025552,Riley Ward,79,NEW,1,554,3,2013-12-06,4,554.00,554.00
14554,AW00025553,Brett Srini,79,NEW,1,1120,1,2013-11-07,3,1120.00,1120.00
14555,AW00025554,Jermaine Perez,76,NEW,1,7,2,2013-04-27,13,7.00,7.00
14556,AW00025555,Trisha Lu,40,REGULAR,33,1277,5,2013-10-23,18,638.50,38.70
14557,AW00025556,Joan Martin,39,REGULAR,31,1253,4,2013-10-06,4,626.50,40.42
14558,AW00025557,Tyrone Navarro,39,REGULAR,31,1262,4,2013-10-24,17,631.00,40.71
14559,AW00025558,Zachary Wilson,40,REGULAR,31,1307,5,2013-10-01,9,653.50,42.16
14560,AW00025559,Troy Sanchez,39,REGULAR,31,1253,4,2013-10-15,26,626.50,40.42
14561,AW00025560,Daisy Vazquez,42,REGULAR,30,1288,5,2013-10-18,23,644.00,42.93
14562,AW00025561,Micah Zeng,43,REGULAR,30,1288,5,2013-10-23,18,644.00,42.93
14563,AW00025562,Bonnie Sharma,40,REGULAR,31,1239,2,2013-10-26,15,619.50,39.97
14564,AW00025563,Natasha Serrano,42,REGULAR,30,1239,2,2013-10-05,5,619.50,41.30
14565,AW00025564,Fernando Nelson,42,REGULAR,30,1253,4,2013-10-27,14,626.50,41.77
14566,AW00025565,Kevin Perez,42,REGULAR,29,1239,2,2013-10-21,20,619.50,42.72
14567,AW00025566,Kristine Navarro,42,REGULAR,29,1253,4,2013-10-16,25,626.50,43.21
14568,AW00025567,Dennis Zheng,43,REGULAR,29,1239,2,2013-10-09,1,619.50,42.72
14569,AW00025568,Christy Wu,42,REGULAR,28,1253,4,2013-10-16,25,626.50,44.75
14570,AW00025569,J├®sus Alvarez,71,NEW,1,90,3,2013-06-09,1,90.00,90.00
14571,AW00025570,Robyn Torres,77,NEW,1,29,2,2014-01-01,9,29.00,29.00
14572,AW00025571,Richard Lopez,77,NEW,1,589,4,2013-12-17,24,589.00,589.00
